"Model","Prevalence","True_positives","False_negatives","True_negatives","False_positives","TPR","TNR","PPV","NPV","Accuracy","BA","BI","F1_score","MCC","Gmean","Fowlkes_Mallows_index","Markedness","Diagnostic_odds_ratio","Jaccardindex","Cohens_kappa","F_beta_score_0.5","F_beta_score_2","AUC","Run"
"GBM","0.680611423974256","741","105","134","263","0.875886524822695","0.337531486146096","0.73804780876494","0.560669456066946","0.703942075623492","0.606709005484395","0.213418010968791","0.801081081081081","0.252490880038188","0.543727211401768","0.804018737575269","0.298717264831886","3.59565453557849","0.668169522091975","0.238618999903459","0.449308755760369","0.707871608712266","0.710029714585157","49"
"randomguess","0.680611423974256","571","275","122","275","0.674940898345154","0.307304785894207","0.674940898345154","0.307304785894207","0.557522123893805","0.49112284211968","-0.0177543157606397","0.674940898345154","-0.0177543157606398","0.455425700040304","0.674940898345154","-0.0177543157606397","0.921150413223141","0.509366636931311","-0.0177543157606397","0.374967165747308","0.562450748620961","0.521945025040046","49"
"Logistic Regression","0.683829444891392","769","81","100","293","0.904705882352941","0.254452926208651","0.724105461393597","0.552486187845304","0.699115044247788","0.579579404280796","0.159158808561592","0.804393305439331","0.209814197210173","0.479796893615294","0.809384006740112","0.276591649238901","3.24021404795011","0.672790901137358","0.186153749194701","0.452459402212285","0.723832831325301","0.708834006885197","50"
"Random Forest","0.683829444891392","719","131","159","234","0.845882352941176","0.404580152671756","0.754459601259182","0.548275862068966","0.706355591311344","0.625231252806466","0.250462505612932","0.797559622850804","0.275361367448412","0.585001890163857","0.798864232965889","0.302735463328147","3.72939909962811","0.663284132841328","0.269446354357043","0.445919126767551","0.690947530270998","0.728251758718755","50"
"KNN","0.683829444891392","717","133","141","252","0.843529411764706","0.358778625954198","0.739938080495356","0.514598540145985","0.690265486725664","0.601154018859452","0.202308037718904","0.788345244639912","0.226924666463456","0.550127551850382","0.790037678710676","0.254536620641341","3.01638023630505","0.650635208711434","0.220235059481813","0.441176470588235","0.68691320176279","0.685327046849274","50"
"LDA","0.683829444891392","773","77","98","295","0.909411764705882","0.249363867684478","0.723782771535581","0.56","0.700724054706356","0.57938781619518","0.158775632390361","0.806047966631908","0.212268200661453","0.476208394471187","0.811305471154908","0.283782771535581","3.33497688751926","0.675109170305677","0.186601322136105","0.453532034733631","0.726776983828507","0.702385870378686","50"
"GBM","0.683829444891392","747","103","136","257","0.878823529411765","0.346055979643766","0.74402390438247","0.569037656903766","0.710378117457763","0.612439754527765","0.224879509055531","0.805825242718447","0.26533211303234","0.551472698693761","0.808619634696143","0.313061561286236","3.83786029995089","0.67479674796748","0.25135765456182","0.451850955722236","0.710886943281309","0.722439754527765","50"
"randomguess","0.683829444891392","576","274","119","274","0.677647058823529","0.302798982188295","0.677647058823529","0.302798982188295","0.559131134352373","0.490223020505912","-0.0195539589881755","0.677647058823529","-0.0195539589881754","0.452979955069379","0.677647058823529","-0.0195539589881755","0.912994831903671","0.512455516014235","-0.0195539589881754","0.376470588235294","0.564705882352941","0.520344259841341","50"
"Logistic Regression","0.687851971037812","783","72","102","286","0.91578947368421","0.262886597938144","0.732460243217961","0.586206896551724","0.711987127916331","0.589338035811177","0.178676071622355","0.813929313929314","0.238617251449218","0.490661572944536","0.819011221309687","0.318667139769685","3.8784965034965","0.68624014022787","0.210362315497337","0.457841188165127","0.732597305389222","0.720060891059263","51"
"Random Forest","0.687851971037812","751","104","165","223","0.878362573099415","0.425257731958763","0.771047227926078","0.613382899628253","0.736926790024135","0.651810152529089","0.303620305058178","0.821213778020776","0.341644248600207","0.611171396315077","0.822957488028587","0.384430127554331","5.3430062090376","0.696660482374768","0.331376345394937","0.459552074409497","0.715374357020385","0.760515765358413","51"
"KNN","0.687851971037812","713","142","153","235","0.833918128654971","0.394329896907216","0.75210970464135","0.51864406779661","0.696701528559936","0.614124012781094","0.228248025562187","0.790904048807543","0.248594074693019","0.573444722446352","0.791958280111874","0.27075377243796","3.26907401857956","0.654128440366972","0.24423553622375","0.441923887442668","0.682557916905993","0.696452040754808","51"
"LDA","0.687851971037812","781","74","101","287","0.913450292397661","0.260309278350515","0.7312734082397","0.577142857142857","0.709573612228479","0.586879785374088","0.173759570748176","0.812272490899636","0.231495740532367","0.48762648248747","0.817301601967834","0.308416265382558","3.7141444580469","0.683887915936953","0.204404539643871","0.456885456885457","0.730862811154782","0.721507807318985","51"
"GBM","0.687851971037812","740","115","144","244","0.865497076023392","0.371134020618557","0.752032520325203","0.555984555984556","0.711182622687047","0.618315548320974","0.236631096641948","0.804785209352909","0.269974847998152","0.566758687324831","0.806772549989131","0.308017076309759","3.7975766215253","0.673339399454049","0.260262550208293","0.450615028620144","0.70355580908918","0.736735093748116","51"
"randomguess","0.687851971037812","584","271","117","271","0.683040935672515","0.301546391752577","0.683040935672515","0.301546391752577","0.563958165728077","0.492293663712546","-0.015412672574908","0.683040935672515","-0.0154126725749081","0.453837558572835","0.683040935672515","-0.015412672574908","0.930379488296728","0.518650088809947","-0.0154126725749079","0.37946718648473","0.569200779727096","0.51693494905649","51"
"Logistic Regression","0.691069991954948","789","70","86","298","0.918509895227008","0.223958333333333","0.725850965961362","0.551282051282051","0.703942075623492","0.571234114280171","0.142468228560341","0.810894141829394","0.198702415793698","0.453550377891161","0.816517785902789","0.277133017243413","3.25282837967402","0.681936041486603","0.170449681907539","0.456438736549809","0.732998885172798","0.706202100310439","52"
"Random Forest","0.691069991954948","750","109","148","236","0.873108265424913","0.385416666666667","0.760649087221095","0.575875486381323","0.722445695897023","0.62926246604579","0.258524932091579","0.813008130081301","0.294957611425291","0.580095231232929","0.814941105320289","0.336524573602418","4.3150365417509","0.684931506849315","0.284544042496751","0.455152324311203","0.7100927854573","0.745783008343035","52"
"KNN","0.691069991954948","741","118","131","253","0.862630966239814","0.341145833333333","0.745472837022133","0.526104417670683","0.70152855993564","0.601888399786573","0.203776799573147","0.799784133837021","0.235246984673903","0.542478533987309","0.801915178622987","0.271577254692815","3.25152408387486","0.66636690647482","0.225716813832404","0.447950671019224","0.700510493477028","0.68618579016298","52"
"LDA","0.691069991954948","787","72","81","303","0.916181606519208","0.2109375","0.722018348623853","0.529411764705882","0.698310539018504","0.563559553259604","0.127119106519209","0.807593637762955","0.178777994614827","0.439610120021304","0.813326460026076","0.251430113329735","2.9220297029703","0.677280550774527","0.152479967708327","0.454650491045638","0.730733519034355","0.698250145518044","52"
"GBM","0.691069991954948","770","89","122","262","0.89639115250291","0.317708333333333","0.746124031007752","0.578199052132701","0.717618664521319","0.607049742918122","0.214099485836244","0.814383923849815","0.263509782257123","0.533658073185861","0.817813536244758","0.324323083140453","4.02864739686079","0.686886708296164","0.244562686027043","0.457081799833788","0.722733245729304","0.730539993209158","52"
"randomguess","0.691069991954948","590","269","115","269","0.686845168800931","0.299479166666667","0.686845168800931","0.299479166666667","0.567176186645213","0.493162167733799","-0.0136756645324021","0.686845168800931","-0.013675664532402","0.453537009274358","0.686845168800931","-0.0136756645324021","0.93765978911292","0.523049645390071","-0.0136756645324018","0.381580649333851","0.572370974000776","0.517850213426465","52"
"Logistic Regression","0.695092518101368","790","74","83","296","0.914351851851852","0.218997361477573","0.72744014732965","0.528662420382166","0.702333065164924","0.566674606664712","0.133349213329425","0.81025641025641","0.184800097229456","0.447482561691166","0.815558854910085","0.256102567711816","2.99351716581446","0.681034482758621","0.159585704313631","0.455909510618652","0.730669626341102","0.684730162220268","53"
"Random Forest","0.695092518101368","753","111","159","220","0.871527777777778","0.419525065963061","0.773895169578623","0.588888888888889","0.733708769106999","0.645526421870419","0.291052843740838","0.819814915623299","0.324945121337145","0.604671603815544","0.821261917646139","0.362784058467512","4.90282555282555","0.694649446494465","0.316609832787141","0.45847540185095","0.71131683355375","0.726631974982898","53"
"KNN","0.695092518101368","731","133","128","251","0.846064814814815","0.337730870712401","0.744399185336049","0.490421455938697","0.691069991954948","0.591897842763608","0.183795685527216","0.791982665222102","0.207747492738258","0.53454860077128","0.793605669643081","0.234820641274746","2.80286373303777","0.655605381165919","0.201394721607812","0.443137730358875","0.689362504715202","0.66490765171504","53"
"LDA","0.695092518101368","793","71","76","303","0.917824074074074","0.200527704485488","0.723540145985402","0.517006802721088","0.699115044247788","0.559175889279781","0.118351778559562","0.809183673469388","0.168728062889636","0.429009504201938","0.81491261159984","0.24054694870649","2.80146887928229","0.679520137103685","0.142904025133114","0.455537683823529","0.732090103397341","0.684528608423727","53"
"GBM","0.695092518101368","769","95","104","275","0.890046296296296","0.274406332453826","0.736590038314176","0.522613065326633","0.702333065164924","0.582226314375061","0.164452628750122","0.806079664570231","0.206462180008643","0.494200708094169","0.809690827100245","0.25920310364081","3.06128229665072","0.675153643546971","0.18974581228022","0.452565913370998","0.716815809097688","0.695273563471123","53"
"randomguess","0.695092518101368","598","266","113","266","0.69212962962963","0.298153034300792","0.69212962962963","0.298153034300792","0.572003218020917","0.495141331965211","-0.00971733606957881","0.69212962962963","-0.00971733606957881","0.454269247477261","0.69212962962963","-0.00971733606957881","0.955028548815648","0.529203539823009","-0.00971733606957864","0.38451646090535","0.576774691358025","0.514658457930226","53"
"Logistic Regression","0.698310539018504","800","68","91","284","0.921658986175115","0.242666666666667","0.738007380073801","0.572327044025157","0.716814159292035","0.582162826420891","0.164325652841782","0.819672131147541","0.22582273322086","0.472922735738614","0.824737008814672","0.310334424098958","3.76967688483844","0.694444444444444","0.196462153267513","0.461041954817888","0.737463126843658","0.708714285714286","54"
